st_id,password,first_name,last_name,age,gender,nationality,interest,CompletedUnit1_Code,CompletedUnit1_Title,CompletedUnit1_Semester,CompletedUnit1_Credits,CompletedUnit2_Code,CompletedUnit2_Title,CompletedUnit2_Semester,CompletedUnit2_Credits,CompletedUnit3_Code,CompletedUnit3_Title,CompletedUnit3_Semester,CompletedUnit3_Credits,CompletedUnit4_Code,CompletedUnit4_Title,CompletedUnit4_Semester,CompletedUnit4_Credits,CompletedUnit5_Code,CompletedUnit5_Title,CompletedUnit5_Semester,CompletedUnit5_Credits,CompletedUnit6_Code,CompletedUnit6_Title,CompletedUnit6_Semester,CompletedUnit6_Credits
40899,DR8uK,Jose,Flores,34,Male,Malaysia,Business Strategy,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4,12.0,BCO7004,Business Data Mining and Warehousing,4,12.0,,,,,,,,,,,,
59958,tW2YC,Maria,Gonzalez,26,Female,Laos,General Business Interest,BCO6008,Predictive Analytics,2,12,BEO6000,Data Analysis for Business,3,12.0,BCO7003,Analytics Project M anagement,1,12.0,WOM1000,Women in STEM,3,12.0,,,,,,,,
31010,i96NS,Antonio,Morales,26,Male,Cambodia,Programming (Python),BCO7002,Experience Management,4,12,BCO7005,Data Security and Governance,2,12.0,BAO6504,Accounting for Management,1,12.0,,,,,,,,,,,,
76236,18Um6,Rosa,Santos,31,Female,Vietnam,Leadership and Empowerment,BCO6008,Predictive Analytics,2,12,BCO7000,Business Analytics,1,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,
49244,wnDC3,Rosa,Reyes,18,Female,Cambodia,Business Strategy,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3,12.0,,,,,,,,,,,,,,,,
82915,SO6rY,Ismael,Reyes,35,Male,Myanmar,Customer Experience,BCO7003,Analytics Project M anagement,1,12,BEO6600,Business Economics,2,12.0,,,,,,,,,,,,,,,,
75804,jZnic,Antonio,Cruz,20,Male,Myanmar,Quantitative Analysis,BCO7000,Business Analytics,1,12,BEO6600,Business Economics,2,12.0,BCO7002,Experience Management,4,12.0,,,,,,,,,,,,
89580,15eBX,Rosa,Flores,28,Female,Brunei,General Business Interest,BEO6600,Business Economics,2,12,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,
27071,lJ9pe,Angelica,Santos,18,Female,Vietnam,Quantitative Analysis,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3,12.0,,,,,,,,,,,,,,,,
83699,sjs9t,Angelica,Gonzalez,35,Female,Thailand,Economic Theory,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,1,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,
52797,eTCHu,Carmen,Ramos,31,Female,Myanmar,Financial Analysis,BAO6504,Accounting for Management,1,12,BCO7005,Data Security and Governance,2,12.0,BCO7002,Experience Management,4,12.0,WOM1000,Women in STEM,2,12.0,,,,,,,,
22441,HRiI7,Antonio,Reyes,32,Male,Thailand,Business Strategy,BCO7007,Machine Learning,2,12,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,,,,,
46063,vjkWF,Jessica,Garcia,19,Female,Vietnam,Business Intelligence,BCO7003,Analytics Project M anagement,1,12,BEO6000,Data Analysis for Business,3,12.0,BCO7005,Data Security and Governance,2,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,
74133,yZfnI,Jose,Santos,24,Male,Vietnam,Business Intelligence,BCO7002,Experience Management,4,12,,,,,,,,,,,,,,,,,,,,
07280,Ni3Ng,Rosa,Torres,33,Female,Cambodia,Economic Theory,BCO7004,Business Data Mining and Warehousing,4,12,BCO7005,Data Security and Governance,2,12.0,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,3,12.0,,,,,,,,
81497,eIIwc,Carmen,Morales,18,Female,Singapore,Business Intelligence,BEO6000,Data Analysis for Business,3,12,BCO7000,Business Analytics,1,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,
25670,o5ZpW,Carmen,Garcia,31,Female,Indonesia,Market Analysis,WOM1000,Women in STEM,1,12,,,,,,,,,,,,,,,,,,,,
13856,wnQOo,Alberto,Gonzalez,24,Male,Myanmar,Market Analysis,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3,12.0,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,
56979,GaFg2,Miguel,Rivera,20,Male,Cambodia,Business Intelligence,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3,12.0,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,
68529,VBvCI,Roberto,Flores,21,Male,Philippines,General Business Interest,BEO6000,Data Analysis for Business,3,12,,,,,,,,,,,,,,,,,,,,
43198,KbBnT,Miguel,Santos,31,Male,Thailand,Business Strategy,BCO7005,Data Security and Governance,2,12,BCO7003,Analytics Project M anagement,1,12.0,BCO7002,Experience Management,4,12.0,,,,,,,,,,,,
88372,C8Qy3,Ismael,Morales,24,Male,Myanmar,Machine Learning,BCO7006,Coding for Business Analytics,1,12,BCO7007,Machine Learning,2,12.0,,,,,,,,,,,,,,,,
53885,zTwsv,Carlos,Reyes,23,Male,Brunei,Quantitative Analysis,BCO7000,Business Analytics,1,12,BEO6000,Data Analysis for Business,3,12.0,BCO7002,Experience Management,4,12.0,,,,,,,,,,,,
19254,bNeVg,Veronica,Garcia,21,Female,Thailand,Customer Experience,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,,,,,
43568,WNh5S,Angelica,Fernandez,28,Female,Thailand,Market Analysis,BEO6000,Data Analysis for Business,3,12,BCO6008,Predictive Analytics,2,12.0,WOM1000,Women in STEM,3,12.0,,,,,,,,,,,,
22302,2wkdc,Alicia,Rivera,18,Female,Cambodia,Financial Analysis,BEO6000,Data Analysis for Business,3,12,BCO7002,Experience Management,4,12.0,BCO7005,Data Security and Governance,2,12.0,WOM1000,Women in STEM,3,12.0,,,,,,,,
37010,Kqssx,Rosa,Cruz,30,Female,Brunei,Business Strategy,BEO6000,Data Analysis for Business,3,12,BEO6600,Business Economics,2,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,
68418,D9qLV,Carmen,Gonzalez,30,Female,Myanmar,Economic Theory,BCO7002,Experience Management,4,12,BCO6008,Predictive Analytics,2,12.0,WOM1000,Women in STEM,4,12.0,,,,,,,,,,,,
24542,QsbFl,Juan,Flores,18,Male,Brunei,Business Strategy,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,2,12.0,BEO6000,Data Analysis for Business,3,12.0,BCO7007,Machine Learning,2,12.0,,,,,,,,
17683,85Lco,Fernando,Flores,28,Male,Malaysia,Quantitative Analysis,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2,12.0,BEO6600,Business Economics,2,12.0,,,,,,,,,,,,
58073,f1nnc,Veronica,Santos,35,Female,Singapore,Market Analysis,BCO7005,Data Security and Governance,2,12,BCO7002,Experience Management,4,12.0,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,3,12.0,,,,,,,,
13830,FTQsB,Angelica,Martinez,18,Female,Brunei,Quantitative Analysis,BCO7003,Analytics Project M anagement,1,12,BCO7004,Business Data Mining and Warehousing,4,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,
36716,sI77t,Luisa,Cruz,23,Female,Indonesia,Customer Experience,BCO7004,Business Data Mining and Warehousing,4,12,WOM1000,Women in STEM,4,12.0,,,,,,,,,,,,,,,,
20045,e6M75,Fernando,Ramos,27,Male,Vietnam,Data Science,BCO7000,Business Analytics,1,12,BCO7007,Machine Learning,2,12.0,BCO7004,Business Data Mining and Warehousing,4,12.0,,,,,,,,,,,,
97808,ZtiU2,Isabela,Fernandez,34,Female,Vietnam,Programming (Python),BCO7007,Machine Learning,2,12,BEO6000,Data Analysis for Business,3,12.0,BAO6504,Accounting for Management,1,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,
61831,Un1Vm,Juan,Martinez,26,Male,Malaysia,Customer Experience,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,1,12.0,BCO7002,Experience Management,4,12.0,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,
23630,PQH58,Ismael,Cruz,22,Male,Brunei,Business Strategy,BCO7006,Coding for Business Analytics,1,12,BCO7004,Business Data Mining and Warehousing,4,12.0,BEO6600,Business Economics,2,12.0,,,,,,,,,,,,
29924,xIcMJ,Juan,Ramos,34,Male,Brunei,Customer Experience,BCO7004,Business Data Mining and Warehousing,4,12,BCO7003,Analytics Project M anagement,1,12.0,,,,,,,,,,,,,,,,
33664,gLhru,Ricardo,Santos,22,Male,Vietnam,General Business Interest,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4,12.0,BCO7002,Experience Management,4,12.0,BCO6008,Predictive Analytics,2,12.0,,,,,,,,
00590,Uhw5S,Alberto,Torres,18,Male,Singapore,Market Analysis,BEO6000,Data Analysis for Business,3,12,BCO7004,Business Data Mining and Warehousing,4,12.0,,,,,,,,,,,,,,,,
31789,uJRxL,Isabela,Ramos,26,Female,Myanmar,Market Analysis,BCO6008,Predictive Analytics,2,12,WOM1000,Women in STEM,1,12.0,BCO7004,Business Data Mining and Warehousing,4,12.0,,,,,,,,,,,,
78768,0DjCJ,Sofia,Martinez,32,Female,Brunei,Quantitative Analysis,BCO7003,Analytics Project M anagement,1,12,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,,,,,
25030,rZ6DG,Fernando,Fernandez,21,Male,Indonesia,Financial Analysis,BCO7000,Business Analytics,1,12,,,,,,,,,,,,,,,,,,,,
12203,hziDB,Miguel,Cruz,22,Male,Cambodia,Machine Learning,BEO6000,Data Analysis for Business,3,12,BCO7002,Experience Management,4,12.0,,,,,,,,,,,,,,,,
28838,K44DJ,Juan,Fernandez,18,Male,Singapore,Machine Learning,BEO6000,Data Analysis for Business,3,12,BCO7005,Data Security and Governance,2,12.0,,,,,,,,,,,,,,,,
46880,OJbi5,Fernando,Fernandez,22,Male,Laos,Financial Analysis,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3,12.0,BCO7005,Data Security and Governance,2,12.0,,,,,,,,,,,,
91624,0fI03,Angelica,Torres,34,Female,Malaysia,Customer Experience,BCO6008,Predictive Analytics,2,12,WOM1000,Women in STEM,2,12.0,,,,,,,,,,,,,,,,
46488,xSLLU,Rosa,Gonzalez,20,Female,Thailand,Data Science,BCO7003,Analytics Project M anagement,1,12,BCO6008,Predictive Analytics,2,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,
43384,0P9oh,Roberto,Ramos,21,Male,Malaysia,Business Strategy,WOM1000,Women in STEM,1,12,,,,,,,,,,,,,,,,,,,,
13801,IOks8,Maria,Santos,25,Female,Philippines,Data Science,WOM1000,Women in STEM,1,12,BEO6000,Data Analysis for Business,3,12.0,BEO6600,Business Economics,2,12.0,,,,,,,,,,,,
95242,BWGfP,Antonio,Ramos,21,Male,Indonesia,Economic Theory,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,1,12.0,BEO6600,Business Economics,2,12.0,,,,,,,,,,,,
91513,9pPbq,Roberto,Rivera,34,Male,Philippines,Customer Experience,BEO6000,Data Analysis for Business,3,12,,,,,,,,,,,,,,,,,,,,
81536,xa8Fn,Ricardo,Reyes,28,Male,Malaysia,Financial Analysis,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4,12.0,BCO7002,Experience Management,4,12.0,,,,,,,,,,,,
66690,jJeub,Luisa,Ramos,33,Female,Singapore,Business Intelligence,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3,12.0,,,,,,,,,,,,,,,,
88956,vH9aG,Sofia,Gonzalez,23,Female,Laos,Leadership and Empowerment,BCO7006,Coding for Business Analytics,1,12,BEO6600,Business Economics,2,12.0,WOM1000,Women in STEM,2,12.0,,,,,,,,,,,,
77121,JH1i6,Fernando,Ramos,26,Male,Indonesia,Programming (Python),BCO7000,Business Analytics,1,12,BCO7004,Business Data Mining and Warehousing,4,12.0,,,,,,,,,,,,,,,,
02054,U4nUt,Luisa,Reyes,32,Female,Myanmar,Business Strategy,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3,12.0,BCO7004,Business Data Mining and Warehousing,4,12.0,BEO6000,Data Analysis for Business,3,12.0,BAO6504,Accounting for Management,1,12.0,WOM1000,Women in STEM,3.0,12.0
65361,VKyea,Jose,Rivera,24,Male,Thailand,Quantitative Analysis,BEO6000,Data Analysis for Business,3,12,,,,,,,,,,,,,,,,,,,,
75509,x97Hg,Juan,Garcia,21,Male,Myanmar,Financial Analysis,BCO7002,Experience Management,4,12,WOM1000,Women in STEM,1,12.0,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,
20600,pl0rE,Ricardo,Cruz,24,Male,Cambodia,Quantitative Analysis,BCO7003,Analytics Project M anagement,1,12,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,,,,,
49938,FQPJA,Roberto,Santos,33,Male,Malaysia,Business Intelligence,BCO7005,Data Security and Governance,2,12,BCO7000,Business Analytics,1,12.0,,,,,,,,,,,,,,,,
77568,CKY0q,Roberto,Santos,20,Male,Malaysia,Financial Analysis,BCO6008,Predictive Analytics,2,12,BEO6000,Data Analysis for Business,3,12.0,BCO7002,Experience Management,4,12.0,,,,,,,,,,,,
29037,GCU4k,Maria,Gonzalez,34,Female,Myanmar,Business Intelligence,BCO7007,Machine Learning,2,12,BEO6000,Data Analysis for Business,3,12.0,BCO7004,Business Data Mining and Warehousing,4,12.0,WOM1000,Women in STEM,4,12.0,,,,,,,,
05847,f88Ak,Angelica,Cruz,30,Female,Indonesia,Machine Learning,BEO6600,Business Economics,2,12,BEO6000,Data Analysis for Business,3,12.0,BCO7004,Business Data Mining and Warehousing,4,12.0,WOM1000,Women in STEM,4,12.0,,,,,,,,
02047,Rd5Jo,Jose,Flores,33,Male,Philippines,Quantitative Analysis,BEO6000,Data Analysis for Business,3,12,BCO7002,Experience Management,4,12.0,BEO6600,Business Economics,2,12.0,,,,,,,,,,,,
78335,cqHXJ,Carmen,Fernandez,35,Female,Brunei,Economic Theory,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,1,12.0,BAO6504,Accounting for Management,1,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,
31174,L9g41,Alberto,Martinez,18,Male,Myanmar,Market Analysis,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3,12.0,BEO6000,Data Analysis for Business,3,12.0,BCO7003,Analytics Project M anagement,1,12.0,,,,,,,,
54368,J13ns,Antonio,Rivera,31,Male,Singapore,Business Intelligence,BCO7004,Business Data Mining and Warehousing,4,12,BCO7000,Business Analytics,1,12.0,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,
68459,3QWs5,Juan,Torres,33,Male,Malaysia,Business Strategy,BAO6504,Accounting for Management,1,12,BEO6000,Data Analysis for Business,3,12.0,BCO7007,Machine Learning,2,12.0,,,,,,,,,,,,
60856,QIjiq,Sofia,Reyes,34,Female,Philippines,Leadership and Empowerment,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3,12.0,,,,,,,,,,,,,,,,
95258,ORMMn,Roberto,Morales,31,Male,Singapore,Data Science,BCO7002,Experience Management,4,12,BCO7007,Machine Learning,2,12.0,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,
26985,euMkn,Ismael,Reyes,24,Male,Brunei,Financial Analysis,BCO7002,Experience Management,4,12,,,,,,,,,,,,,,,,,,,,
22295,OWU5F,Carlos,Santos,22,Male,Philippines,Programming (Python),BCO7007,Machine Learning,2,12,BEO6000,Data Analysis for Business,3,12.0,BCO7002,Experience Management,4,12.0,,,,,,,,,,,,
71313,c8QIs,Luisa,Torres,27,Female,Cambodia,General Business Interest,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,2,12.0,BCO7002,Experience Management,4,12.0,BCO7007,Machine Learning,2,12.0,WOM1000,Women in STEM,4,12.0,,,,
41024,6U3az,Maria,Morales,33,Female,Vietnam,Leadership and Empowerment,BEO6000,Data Analysis for Business,3,12,BCO7005,Data Security and Governance,2,12.0,WOM1000,Women in STEM,3,12.0,,,,,,,,,,,,
01430,V79Ao,Antonio,Reyes,32,Male,Singapore,Customer Experience,BCO7004,Business Data Mining and Warehousing,4,12,,,,,,,,,,,,,,,,,,,,
73234,kv4q5,Miguel,Garcia,23,Male,Vietnam,Programming (Python),BCO6008,Predictive Analytics,2,12,,,,,,,,,,,,,,,,,,,,
40894,2pTW5,Alberto,Martinez,31,Male,Myanmar,Programming (Python),BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,,,,,
27677,tLzNw,Alicia,Torres,25,Female,Indonesia,Business Strategy,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2,12.0,BEO6600,Business Economics,2,12.0,BCO7004,Business Data Mining and Warehousing,4,12.0,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,3.0,12.0
90676,09UWk,Sofia,Gonzalez,21,Female,Cambodia,Data Science,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,1,12.0,BCO7004,Business Data Mining and Warehousing,4,12.0,BCO7003,Analytics Project M anagement,1,12.0,BCO6008,Predictive Analytics,2,12.0,WOM1000,Women in STEM,1.0,12.0
85969,s9srA,Jose,Flores,25,Male,Indonesia,Data Science,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,1,12.0,BEO6000,Data Analysis for Business,3,12.0,BCO7005,Data Security and Governance,2,12.0,BAO6504,Accounting for Management,1,12.0,,,,
53314,gvWmn,Jose,Rivera,33,Male,Brunei,Programming (Python),BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,,,,,
12523,U9Vg1,Juan,Fernandez,19,Male,Myanmar,Business Intelligence,BCO7002,Experience Management,4,12,BEO6000,Data Analysis for Business,3,12.0,BCO7000,Business Analytics,1,12.0,,,,,,,,,,,,
79641,jj9Ee,Alberto,Flores,20,Male,Cambodia,Programming (Python),BCO6008,Predictive Analytics,2,12,,,,,,,,,,,,,,,,,,,,
34035,Fdast,Antonio,Flores,23,Male,Laos,Business Intelligence,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,4,12.0,BAO6504,Accounting for Management,1,12.0,BEO6000,Data Analysis for Business,3,12.0,BCO7002,Experience Management,4,12.0,,,,
87443,S0Rim,Ricardo,Garcia,35,Male,Philippines,Programming (Python),BCO7003,Analytics Project M anagement,1,12,,,,,,,,,,,,,,,,,,,,
00277,hh8tc,Miguel,Gonzalez,33,Male,Cambodia,Business Intelligence,BCO7004,Business Data Mining and Warehousing,4,12,BCO6008,Predictive Analytics,2,12.0,,,,,,,,,,,,,,,,
25469,LY8Z6,Angelica,Martinez,25,Female,Malaysia,Market Analysis,WOM1000,Women in STEM,1,12,,,,,,,,,,,,,,,,,,,,
99289,awr0W,Rosa,Garcia,31,Female,Singapore,Machine Learning,BCO7004,Business Data Mining and Warehousing,4,12,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,,,,,
22614,M0Gq4,Ricardo,Santos,22,Male,Brunei,Machine Learning,BCO6008,Predictive Analytics,2,12,BCO7004,Business Data Mining and Warehousing,4,12.0,,,,,,,,,,,,,,,,
37397,OvEhf,Antonio,Torres,25,Male,Vietnam,Financial Analysis,BCO7000,Business Analytics,1,12,,,,,,,,,,,,,,,,,,,,
69365,c8Dif,Jessica,Gonzalez,35,Female,Cambodia,Financial Analysis,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,3,12.0,BEO6000,Data Analysis for Business,3,12.0,BAO6504,Accounting for Management,1,12.0,BEO6600,Business Economics,2,12.0,WOM1000,Women in STEM,2.0,12.0
47920,O2GS4,Isabela,Gonzalez,21,Female,Malaysia,Customer Experience,BCO7003,Analytics Project M anagement,1,12,BCO6008,Predictive Analytics,2,12.0,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,
78421,KWbUY,Maria,Fernandez,23,Female,Singapore,Leadership and Empowerment,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3,12.0,BCO7005,Data Security and Governance,2,12.0,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,2,12.0,,,,
06756,rQlkf,Alberto,Gonzalez,31,Male,Malaysia,Customer Experience,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2,12.0,BEO6600,Business Economics,2,12.0,BCO7004,Business Data Mining and Warehousing,4,12.0,,,,,,,,
13299,SzTs8,Jose,Reyes,32,Male,Indonesia,Programming (Python),WOM1000,Women in STEM,1,12,,,,,,,,,,,,,,,,,,,,
94953,FqGqU,Angelica,Fernandez,33,Female,Cambodia,Business Strategy,BCO6008,Predictive Analytics,2,12,BCO7000,Business Analytics,1,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,
35617,ZGxft,Roberto,Martinez,21,Male,Philippines,Business Intelligence,WOM1000,Women in STEM,1,12,BCO7005,Data Security and Governance,2,12.0,BCO7002,Experience Management,4,12.0,,,,,,,,,,,,
32183,1qxxm,Fernando,Reyes,31,Male,Brunei,Financial Analysis,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,3,12.0,BCO7002,Experience Management,4,12.0,BAO6504,Accounting for Management,1,12.0,BEO6000,Data Analysis for Business,3,12.0,,,,
76458,yryHu,Juan,Ramos,20,Male,Brunei,Financial Analysis,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,1,12.0,BCO7004,Business Data Mining and Warehousing,4,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,
56991,luZ21,Miguel,Morales,23,Male,Laos,Market Analysis,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,1,12.0,BCO7002,Experience Management,4,12.0,,,,,,,,,,,,
95271,Qb6EK,Carlos,Fernandez,32,Male,Brunei,Business Strategy,BEO6000,Data Analysis for Business,3,12,BCO7004,Business Data Mining and Warehousing,4,12.0,,,,,,,,,,,,,,,,
86371,YKGi5,Alicia,Reyes,19,Female,Vietnam,Economic Theory,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4,12.0,BCO7004,Business Data Mining and Warehousing,4,12.0,WOM1000,Women in STEM,4,12.0,,,,,,,,
34281,RI3od,Maria,Cruz,30,Female,Cambodia,Programming (Python),BCO7006,Coding for Business Analytics,1,12,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,,,,,
80687,y3MV0,Carmen,Cruz,22,Female,Singapore,Machine Learning,BCO7003,Analytics Project M anagement,1,12,BCO7002,Experience Management,4,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,
50070,AXeRT,Veronica,Gonzalez,27,Female,Myanmar,Machine Learning,BEO6000,Data Analysis for Business,3,12,BCO7007,Machine Learning,2,12.0,WOM1000,Women in STEM,3,12.0,,,,,,,,,,,,
22386,IPHbI,Juan,Gonzalez,30,Male,Laos,Business Intelligence,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,1,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,
13715,VKD9b,Luisa,Fernandez,33,Female,Singapore,Machine Learning,WOM1000,Women in STEM,1,12,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,,,,,
83161,lLrat,Ricardo,Fernandez,26,Male,Philippines,Business Strategy,BCO6008,Predictive Analytics,2,12,BEO6000,Data Analysis for Business,3,12.0,,,,,,,,,,,,,,,,
98131,acQz1,Jessica,Fernandez,23,Female,Malaysia,Customer Experience,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,1,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,
74693,5AZEX,Ismael,Fernandez,25,Male,Thailand,Customer Experience,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,1,12.0,WOM1000,Women in STEM,1,12.0,,,,,,,,,,,,
15670,GG0cs,Jose,Santos,23,Male,Malaysia,General Business Interest,BCO7003,Analytics Project M anagement,1,12,,,,,,,,,,,,,,,,,,,,
18765,Ttscs,Jessica,Fernandez,24,Female,Laos,Economic Theory,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2,12.0,BCO7005,Data Security and Governance,2,12.0,WOM1000,Women in STEM,2,12.0,,,,,,,,
60813,lDrBq,Sofia,Cruz,34,Female,Myanmar,Leadership and Empowerment,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3,12.0,,,,,,,,,,,,,,,,
44460,khuJT,Antonio,Garcia,22,Male,Malaysia,Business Strategy,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4,12.0,BCO7002,Experience Management,4,12.0,,,,,,,,,,,,
18145,lsqzJ,Miguel,Gonzalez,35,Male,Myanmar,Machine Learning,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,1,12.0,BAO6504,Accounting for Management,1,12.0,BCO7002,Experience Management,4,12.0,,,,,,,,
25372,i25QJ,Sofia,Garcia,29,Female,Indonesia,Customer Experience,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,4,12.0,BCO7003,Analytics Project M anagement,1,12.0,BCO7002,Experience Management,4,12.0,WOM1000,Women in STEM,1,12.0,,,,
40531,knE0o,Carlos,Torres,34,Male,Brunei,Data Science,BCO7007,Machine Learning,2,12,,,,,,,,,,,,,,,,,,,,
78267,pVc91,Alberto,Santos,28,Male,Cambodia,Financial Analysis,BEO6000,Data Analysis for Business,3,12,BCO7004,Business Data Mining and Warehousing,4,12.0,BEO6600,Business Economics,2,12.0,,,,,,,,,,,,
11619,7wyV0,Sofia,Garcia,23,Female,Laos,Business Intelligence,BCO7004,Business Data Mining and Warehousing,4,12,WOM1000,Women in STEM,4,12.0,,,,,,,,,,,,,,,,
88329,lZkZi,Rosa,Ramos,19,Female,Thailand,Machine Learning,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,4,12.0,BCO7002,Experience Management,4,12.0,BCO7005,Data Security and Governance,2,12.0,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,2.0,12.0
89961,ksfXx,Alicia,Torres,29,Female,Malaysia,Economic Theory,BCO7002,Experience Management,4,12,BEO6000,Data Analysis for Business,3,12.0,BCO6008,Predictive Analytics,2,12.0,WOM1000,Women in STEM,4,12.0,,,,,,,,
90256,OdPOt,Alberto,Flores,32,Male,Laos,Market Analysis,BEO6000,Data Analysis for Business,3,12,BCO6008,Predictive Analytics,2,12.0,,,,,,,,,,,,,,,,
39334,jvOl9,Sofia,Flores,32,Female,Vietnam,General Business Interest,BEO6600,Business Economics,2,12,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,2,12.0,,,,,,,,,,,,
50828,PJNLa,Angelica,Fernandez,26,Female,Thailand,Machine Learning,BAO6504,Accounting for Management,1,12,BCO7004,Business Data Mining and Warehousing,4,12.0,BEO6000,Data Analysis for Business,3,12.0,WOM1000,Women in STEM,4,12.0,,,,,,,,
15146,lMdco,Maria,Reyes,33,Female,Vietnam,Economic Theory,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3,12.0,,,,,,,,,,,,,,,,
04864,IgqaK,Luisa,Morales,31,Female,Laos,Quantitative Analysis,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3,12.0,,,,,,,,,,,,,,,,
