st_id,password,first_name,last_name,age,gender,nationality,interest,CompletedUnit1_Code,CompletedUnit1_Title,CompletedUnit1_Semester,CompletedUnit1_Credits,CompletedUnit2_Code,CompletedUnit2_Title,CompletedUnit2_Semester,CompletedUnit2_Credits,CompletedUnit3_Code,CompletedUnit3_Title,CompletedUnit3_Semester,CompletedUnit3_Credits,CompletedUnit4_Code,CompletedUnit4_Title,CompletedUnit4_Semester,CompletedUnit4_Credits,CompletedUnit5_Code,CompletedUnit5_Title,CompletedUnit5_Semester,CompletedUnit5_Credits,CompletedUnit6_Code,CompletedUnit6_Title,CompletedUnit6_Semester,CompletedUnit6_Credits
47988,ts0xC,Maria,Garcia,30,Female,Cambodia,Information Technology and Systems,BCO7007,Machine Learning,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
87681,LpU2Z,Veronica,Torres,33,Female,Singapore,Financial and Managerial Accounting,BCO7000,Business Analytics,1,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,
08602,RM7cZ,Ricardo,Cruz,33,Male,Cambodia,Digital Media and Content Creation,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,1.0,12.0,BEO6600,Business Economics,2.0,12.0,,,,,,,,,,,,
37544,gMgjN,Alicia,Gonzalez,25,Female,Laos,Information Technology and Systems,BEO6000,Data Analysis for Business,3,12,BAO6504,Accounting for Management,1.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,
82917,tzMFy,Luisa,Reyes,23,Female,Thailand,Data-Driven Decision Making and Analytics,BCO6008,Predictive Analytics,2,12,BCO7002,Experience Management,4.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,
74850,OKM3c,Sofia,Flores,34,Female,Malaysia,Financial and Managerial Accounting,BCO7002,Experience Management,4,12,BAO6504,Accounting for Management,1.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,
11141,squoz,Sofia,Morales,34,Female,Laos,Digital Media and Content Creation,BEO6000,Data Analysis for Business,3,12,BCO7003,Analytics Project M anagement,1.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,
35431,4aSoj,Roberto,Gonzalez,29,Male,Brunei,General Business and Management,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,2.0,12.0,BCO7005,Data Security and Governance,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,BAO6504,Accounting for Management,1.0,12.0,,,,
22343,J8bZL,Juan,Morales,23,Male,Philippines,Leadership and Strategic Management,BEO6000,Data Analysis for Business,3,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,,,,,,,,,,,,,,,,
71747,L8cRX,Fernando,Reyes,33,Male,Malaysia,Information Technology and Systems,BCO7003,Analytics Project M anagement,1,12,,,,,,,,,,,,,,,,,,,,
67751,khNwM,Fernando,Reyes,19,Male,Cambodia,Leadership and Strategic Management,BCO7007,Machine Learning,2,12,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,,,,,
42328,sCncW,Alicia,Gonzalez,35,Female,Laos,Information Technology and Systems,BCO6008,Predictive Analytics,2,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
73841,cu4v4,Jessica,Torres,20,Female,Laos,General Business and Management,BCO7004,Business Data Mining and Warehousing,4,12,BAO6504,Accounting for Management,1.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,
23619,V2WBB,Carlos,Santos,30,Male,Malaysia,Leadership and Strategic Management,BEO6000,Data Analysis for Business,3,12,BCO7005,Data Security and Governance,2.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,,,,,,,,,,,,
16018,G08gf,Miguel,Garcia,35,Male,Cambodia,Operations and Supply Chain Management,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3.0,12.0,BEO6600,Business Economics,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,
01679,lnuaO,Roberto,Gonzalez,22,Male,Malaysia,Digital Media and Content Creation,BCO7000,Business Analytics,1,12,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,,,,,
10451,vX7jz,Carmen,Torres,22,Female,Malaysia,Leadership and Strategic Management,BCO7000,Business Analytics,1,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,
51764,zl00R,Alicia,Gonzalez,22,Female,Myanmar,Leadership and Strategic Management,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,3.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,
28557,Racv1,Ismael,Cruz,35,Male,Brunei,Information Technology and Systems,BEO6000,Data Analysis for Business,3,12,,,,,,,,,,,,,,,,,,,,
37571,tmC7q,Alicia,Reyes,31,Female,Vietnam,Financial and Managerial Accounting,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,4.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BCO7005,Data Security and Governance,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0
38585,D6DJt,Luisa,Cruz,28,Female,Malaysia,Marketing Strategy and Consumer Behavior,BCO7005,Data Security and Governance,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
65759,BqqDA,Luisa,Martinez,24,Female,Thailand,Marketing Strategy and Consumer Behavior,BCO7002,Experience Management,4,12,BCO6008,Predictive Analytics,2.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,
26358,Sf7Ur,Rosa,Morales,34,Female,Philippines,Operations and Supply Chain Management,BCO6008,Predictive Analytics,2,12,BCO7006,Coding for Business Analytics,1.0,12.0,BCO7002,Experience Management,4.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
69344,vSDRW,Isabela,Santos,34,Female,Singapore,Operations and Supply Chain Management,BCO7005,Data Security and Governance,2,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7002,Experience Management,4.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,
37114,NMk3i,Alicia,Cruz,21,Female,Laos,Leadership and Strategic Management,BCO7006,Coding for Business Analytics,1,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BCO7005,Data Security and Governance,2.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
13565,j340N,Luisa,Reyes,18,Female,Indonesia,Data-Driven Decision Making and Analytics,BCO7004,Business Data Mining and Warehousing,4,12,BCO7007,Machine Learning,2.0,12.0,BCO7003,Analytics Project M anagement,1.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,
43237,AKfM3,Luisa,Santos,22,Female,Cambodia,Data-Driven Decision Making and Analytics,BCO7005,Data Security and Governance,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
55918,hOZtH,Sofia,Fernandez,27,Female,Cambodia,General Business and Management,BCO7002,Experience Management,4,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,
93303,sklnc,Veronica,Morales,20,Female,Philippines,Operations and Supply Chain Management,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
76314,s3aIm,Alberto,Martinez,27,Male,Indonesia,Marketing Strategy and Consumer Behavior,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,4.0,12.0,WOM1000,Women in STEM,1.0,12.0,BCO7005,Data Security and Governance,2.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,
84072,liK64,Antonio,Morales,21,Male,Myanmar,Financial and Managerial Accounting,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,4.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,BCO7007,Machine Learning,2.0,12.0,,,,
89130,0wjDv,Sofia,Gonzalez,21,Female,Singapore,Marketing Strategy and Consumer Behavior,BCO7000,Business Analytics,1,12,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,,,,,
97049,kme9B,Carlos,Fernandez,34,Male,Malaysia,Marketing Strategy and Consumer Behavior,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,
18122,zDOdI,Jessica,Flores,32,Female,Vietnam,Digital Media and Content Creation,BEO6000,Data Analysis for Business,3,12,BAO6504,Accounting for Management,1.0,12.0,BCO7007,Machine Learning,2.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,
37307,YLS1n,Roberto,Santos,25,Male,Laos,Marketing Strategy and Consumer Behavior,BCO7000,Business Analytics,1,12,,,,,,,,,,,,,,,,,,,,
37628,6HgWE,Sofia,Reyes,20,Female,Vietnam,Marketing Strategy and Consumer Behavior,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,
86623,CEtXk,Roberto,Torres,21,Male,Malaysia,Financial and Managerial Accounting,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2.0,12.0,BCO6008,Predictive Analytics,2.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,
89513,RrrOJ,Jessica,Martinez,20,Female,Thailand,Data-Driven Decision Making and Analytics,BCO6008,Predictive Analytics,2,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
22300,3BB1j,Luisa,Morales,19,Female,Cambodia,Digital Media and Content Creation,BCO7002,Experience Management,4,12,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,,,,,
21342,HHz45,Rosa,Santos,29,Female,Myanmar,Leadership and Strategic Management,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,
60288,vnz3O,Juan,Martinez,33,Male,Brunei,Operations and Supply Chain Management,BCO7003,Analytics Project M anagement,1,12,,,,,,,,,,,,,,,,,,,,
84931,ykVTh,Roberto,Rivera,20,Male,Vietnam,Operations and Supply Chain Management,WOM1000,Women in STEM,1,12,BCO6008,Predictive Analytics,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
32625,3hQ9u,Alicia,Santos,35,Female,Cambodia,Operations and Supply Chain Management,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO6008,Predictive Analytics,2.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
87813,c2L1Z,Roberto,Fernandez,31,Male,Thailand,Digital Media and Content Creation,BEO6000,Data Analysis for Business,3,12,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,,,,,
28555,HAWKr,Ricardo,Fernandez,26,Male,Philippines,General Business and Management,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BEO6600,Business Economics,2.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,
15640,qkwYq,Veronica,Torres,27,Female,Malaysia,General Business and Management,BCO7005,Data Security and Governance,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
76158,m7KIM,Ismael,Rivera,32,Male,Indonesia,Information Technology and Systems,BEO6000,Data Analysis for Business,3,12,BEO6600,Business Economics,2.0,12.0,BCO7003,Analytics Project M anagement,1.0,12.0,,,,,,,,,,,,
01895,kAiGU,Maria,Garcia,24,Female,Singapore,Leadership and Strategic Management,BCO7006,Coding for Business Analytics,1,12,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,,,,,
42471,AR5sw,Jessica,Cruz,23,Female,Cambodia,General Business and Management,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,2.0,12.0,BCO7007,Machine Learning,2.0,12.0,WOM1000,Women in STEM,1.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,
19041,BOkHX,Veronica,Santos,26,Female,Laos,Financial and Managerial Accounting,BCO7002,Experience Management,4,12,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,,,,,
19324,10zwb,Alberto,Fernandez,24,Male,Indonesia,Digital Media and Content Creation,BCO7006,Coding for Business Analytics,1,12,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,,,,,
99624,LNFfR,Angelica,Torres,33,Female,Thailand,Operations and Supply Chain Management,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,2.0,12.0,BCO7005,Data Security and Governance,2.0,12.0,BCO7002,Experience Management,4.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,
40068,7odTt,Sofia,Reyes,24,Female,Philippines,Data-Driven Decision Making and Analytics,BEO6000,Data Analysis for Business,3,12,BCO7000,Business Analytics,1.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,
23072,cLmkN,Jose,Cruz,25,Male,Indonesia,Digital Media and Content Creation,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,1.0,12.0,BCO7007,Machine Learning,2.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,,,,,,,,
09914,sf4tq,Juan,Gonzalez,23,Male,Thailand,Leadership and Strategic Management,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,,,,,,,,,,,,
64271,6XipE,Carmen,Ramos,31,Female,Thailand,Leadership and Strategic Management,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7006,Coding for Business Analytics,1.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
09034,vUitp,Jose,Fernandez,20,Male,Brunei,Information Technology and Systems,BEO6000,Data Analysis for Business,3,12,BCO7003,Analytics Project M anagement,1.0,12.0,,,,,,,,,,,,,,,,
07440,xJ5S7,Miguel,Garcia,32,Male,Philippines,Data-Driven Decision Making and Analytics,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2.0,12.0,BCO7005,Data Security and Governance,2.0,12.0,,,,,,,,,,,,
68082,wSena,Antonio,Torres,25,Male,Singapore,Digital Media and Content Creation,BEO6000,Data Analysis for Business,3,12,BCO7003,Analytics Project M anagement,1.0,12.0,,,,,,,,,,,,,,,,
92131,DxS6I,Roberto,Gonzalez,26,Male,Vietnam,Leadership and Strategic Management,BCO7002,Experience Management,4,12,,,,,,,,,,,,,,,,,,,,
89661,ai0kG,Maria,Cruz,26,Female,Indonesia,General Business and Management,BCO7007,Machine Learning,2,12,BCO7002,Experience Management,4.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,
71144,R1Nfn,Roberto,Gonzalez,32,Male,Singapore,Digital Media and Content Creation,BCO6008,Predictive Analytics,2,12,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,,,,,
30382,ixTYY,Ricardo,Fernandez,34,Male,Indonesia,Financial and Managerial Accounting,BEO6000,Data Analysis for Business,3,12,,,,,,,,,,,,,,,,,,,,
04936,U1Klm,Veronica,Flores,18,Female,Indonesia,Information Technology and Systems,BEO6600,Business Economics,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
98435,BpXj2,Luisa,Santos,24,Female,Laos,Leadership and Strategic Management,BEO6000,Data Analysis for Business,3,12,BEO6600,Business Economics,2.0,12.0,BCO7000,Business Analytics,1.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,
86602,CMK9z,Jessica,Torres,19,Female,Vietnam,Information Technology and Systems,BEO6000,Data Analysis for Business,3,12,BCO7005,Data Security and Governance,2.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,
29164,5QgCf,Rosa,Ramos,35,Female,Indonesia,Data-Driven Decision Making and Analytics,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,,,,,
83244,n2R2q,Angelica,Santos,33,Female,Philippines,Financial and Managerial Accounting,BCO7007,Machine Learning,2,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,
91768,HO94b,Ismael,Rivera,25,Male,Cambodia,Marketing Strategy and Consumer Behavior,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,1.0,12.0,BCO7007,Machine Learning,2.0,12.0,,,,
08358,efb3R,Rosa,Rivera,35,Female,Malaysia,Information Technology and Systems,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,1.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,
98875,P1jjg,Luisa,Torres,29,Female,Brunei,Operations and Supply Chain Management,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,1.0,12.0,WOM1000,Women in STEM,1.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,
73137,vQKnW,Juan,Garcia,18,Male,Philippines,Marketing Strategy and Consumer Behavior,BCO7005,Data Security and Governance,2,12,,,,,,,,,,,,,,,,,,,,
15668,ktrSe,Roberto,Reyes,27,Male,Myanmar,Marketing Strategy and Consumer Behavior,BEO6600,Business Economics,2,12,BCO7003,Analytics Project M anagement,1.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
15134,uaSov,Fernando,Torres,22,Male,Malaysia,Financial and Managerial Accounting,BEO6000,Data Analysis for Business,3,12,BEO6600,Business Economics,2.0,12.0,,,,,,,,,,,,,,,,
37453,zlvWJ,Fernando,Santos,27,Male,Malaysia,Operations and Supply Chain Management,BEO6600,Business Economics,2,12,BCO7002,Experience Management,4.0,12.0,BCO7006,Coding for Business Analytics,1.0,12.0,,,,,,,,,,,,
88987,W3lrR,Ricardo,Torres,27,Male,Malaysia,Data-Driven Decision Making and Analytics,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,1.0,12.0,WOM1000,Women in STEM,1.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,,,,,,,,
21265,kcYr6,Luisa,Martinez,23,Female,Malaysia,Information Technology and Systems,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,
68409,leNo3,Ismael,Flores,26,Male,Vietnam,Leadership and Strategic Management,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,3.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,,,,,,,,
26748,ksKNC,Ricardo,Garcia,22,Male,Thailand,Financial and Managerial Accounting,BCO7005,Data Security and Governance,2,12,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,,,,,
46070,ijCYC,Miguel,Cruz,24,Male,Myanmar,Operations and Supply Chain Management,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,BCO6008,Predictive Analytics,2.0,12.0,,,,,,,,
73917,j7KEk,Jessica,Fernandez,20,Female,Indonesia,Digital Media and Content Creation,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,2.0,12.0,BCO7005,Data Security and Governance,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,
63590,YJDOL,Roberto,Morales,31,Male,Philippines,General Business and Management,BAO6504,Accounting for Management,1,12,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,,,,,
05346,xU2x2,Rosa,Reyes,21,Female,Laos,Leadership and Strategic Management,BCO7003,Analytics Project M anagement,1,12,BCO7002,Experience Management,4.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,
11498,tPQI2,Roberto,Cruz,18,Male,Malaysia,Information Technology and Systems,BCO7003,Analytics Project M anagement,1,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,,,,,,,,,,,,
32854,1oOwA,Fernando,Torres,20,Male,Indonesia,Information Technology and Systems,BCO7002,Experience Management,4,12,BEO6000,Data Analysis for Business,3.0,12.0,BEO6600,Business Economics,2.0,12.0,,,,,,,,,,,,
11822,i6ANg,Jessica,Gonzalez,31,Female,Philippines,Marketing Strategy and Consumer Behavior,BEO6000,Data Analysis for Business,3,12,BCO7005,Data Security and Governance,2.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,
52123,GPHEb,Miguel,Cruz,19,Male,Singapore,Data-Driven Decision Making and Analytics,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3.0,12.0,BCO6008,Predictive Analytics,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,
36859,q00eS,Angelica,Morales,22,Female,Vietnam,Marketing Strategy and Consumer Behavior,BEO6000,Data Analysis for Business,3,12,BCO6008,Predictive Analytics,2.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
98982,3NouG,Maria,Flores,29,Female,Philippines,Financial and Managerial Accounting,BCO6008,Predictive Analytics,2,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7000,Business Analytics,1.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,
61023,pu7lX,Sofia,Santos,23,Female,Vietnam,Data-Driven Decision Making and Analytics,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,BCO7002,Experience Management,4.0,12.0,BCO7007,Machine Learning,2.0,12.0,WOM1000,Women in STEM,3.0,12.0
17880,dlGn8,Alberto,Martinez,32,Male,Laos,Data-Driven Decision Making and Analytics,BEO6000,Data Analysis for Business,3,12,,,,,,,,,,,,,,,,,,,,
11357,FxdGz,Angelica,Reyes,25,Female,Brunei,Financial and Managerial Accounting,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,,,,,
36796,SUKeH,Jose,Torres,29,Male,Vietnam,Leadership and Strategic Management,BEO6000,Data Analysis for Business,3,12,,,,,,,,,,,,,,,,,,,,
08784,Zez4e,Antonio,Rivera,20,Male,Brunei,Leadership and Strategic Management,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,,,,,
07990,nDedS,Maria,Martinez,24,Female,Malaysia,Financial and Managerial Accounting,BEO6000,Data Analysis for Business,3,12,BCO7002,Experience Management,4.0,12.0,BEO6600,Business Economics,2.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,
01891,7XNeK,Isabela,Gonzalez,31,Female,Laos,Marketing Strategy and Consumer Behavior,BCO7004,Business Data Mining and Warehousing,4,12,BEO6600,Business Economics,2.0,12.0,BCO7000,Business Analytics,1.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,
90449,fq3IH,Carmen,Martinez,27,Female,Malaysia,Leadership and Strategic Management,BEO6000,Data Analysis for Business,3,12,BCO7007,Machine Learning,2.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,
18343,aoqul,Rosa,Gonzalez,34,Female,Brunei,Data-Driven Decision Making and Analytics,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7006,Coding for Business Analytics,1.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,
20408,3fHQz,Veronica,Fernandez,23,Female,Thailand,Operations and Supply Chain Management,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,3.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,BCO7005,Data Security and Governance,2.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,2.0,12.0
64941,VpfcF,Angelica,Martinez,18,Female,Brunei,Operations and Supply Chain Management,BCO7007,Machine Learning,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
22219,S2eAL,Antonio,Morales,19,Male,Singapore,General Business and Management,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,
39295,hpY8Y,Fernando,Morales,31,Male,Brunei,Information Technology and Systems,BEO6000,Data Analysis for Business,3,12,,,,,,,,,,,,,,,,,,,,
33756,FsD4L,Ricardo,Ramos,22,Male,Malaysia,General Business and Management,BCO7004,Business Data Mining and Warehousing,4,12,,,,,,,,,,,,,,,,,,,,
99646,rmuAV,Miguel,Santos,23,Male,Malaysia,Leadership and Strategic Management,BEO6000,Data Analysis for Business,3,12,BCO7000,Business Analytics,1.0,12.0,,,,,,,,,,,,,,,,
36113,HQWUy,Ricardo,Gonzalez,19,Male,Laos,Information Technology and Systems,BEO6600,Business Economics,2,12,BCO7002,Experience Management,4.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
67297,k4qmt,Alicia,Flores,26,Female,Vietnam,Marketing Strategy and Consumer Behavior,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,,,,,
92687,N66h6,Ismael,Flores,27,Male,Philippines,Marketing Strategy and Consumer Behavior,BCO7006,Coding for Business Analytics,1,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,,,,,,,,,,,,
35629,Xn5N9,Roberto,Garcia,30,Male,Vietnam,Information Technology and Systems,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,,,,,
89834,zOnVe,Luisa,Rivera,24,Female,Laos,Marketing Strategy and Consumer Behavior,BCO7002,Experience Management,4,12,BCO7007,Machine Learning,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
76373,YZkqI,Fernando,Rivera,35,Male,Malaysia,Digital Media and Content Creation,BCO7005,Data Security and Governance,2,12,,,,,,,,,,,,,,,,,,,,
43185,81m3o,Alicia,Cruz,21,Female,Thailand,Information Technology and Systems,BAO6504,Accounting for Management,1,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,
85087,6KPjo,Alicia,Santos,32,Female,Malaysia,Leadership and Strategic Management,BCO7005,Data Security and Governance,2,12,BCO7000,Business Analytics,1.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,
17541,eTsBB,Jessica,Gonzalez,26,Female,Singapore,Information Technology and Systems,BCO7002,Experience Management,4,12,BAO6504,Accounting for Management,1.0,12.0,BCO7007,Machine Learning,2.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,
89024,Z2DYe,Roberto,Torres,31,Male,Singapore,Information Technology and Systems,BEO6000,Data Analysis for Business,3,12,BAO6504,Accounting for Management,1.0,12.0,,,,,,,,,,,,,,,,
55597,6G0G4,Miguel,Cruz,20,Male,Singapore,Data-Driven Decision Making and Analytics,BEO6000,Data Analysis for Business,3,12,,,,,,,,,,,,,,,,,,,,
