st_id,password,first_name,last_name,age,gender,nationality,interest,CompletedUnit1_Code,CompletedUnit1_Title,CompletedUnit1_Semester,CompletedUnit1_Credits,CompletedUnit2_Code,CompletedUnit2_Title,CompletedUnit2_Semester,CompletedUnit2_Credits,CompletedUnit3_Code,CompletedUnit3_Title,CompletedUnit3_Semester,CompletedUnit3_Credits,CompletedUnit4_Code,CompletedUnit4_Title,CompletedUnit4_Semester,CompletedUnit4_Credits,CompletedUnit5_Code,CompletedUnit5_Title,CompletedUnit5_Semester,CompletedUnit5_Credits,CompletedUnit6_Code,CompletedUnit6_Title,CompletedUnit6_Semester,CompletedUnit6_Credits
46002,esLeR,Angelica,Ramos,27,Female,Malaysia,Digital Media and Content Creation,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2.0,12.0,BCO7007,Machine Learning,2.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0
40655,ShBO5,Maria,Fernandez,18,Female,Vietnam,Leadership and Strategic Management,BCO7002,Experience Management,4,12,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,,,,,
84289,Mregf,Alicia,Flores,30,Female,Singapore,Operations and Supply Chain Management,BEO6000,Data Analysis for Business,3,12,BCO7002,Experience Management,4.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,
30615,yQKi2,Antonio,Martinez,28,Male,Indonesia,Marketing Strategy and Consumer Behavior,BCO7003,Analytics Project M anagement,1,12,BCO6008,Predictive Analytics,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
82423,9enRD,Ricardo,Santos,32,Male,Indonesia,Financial and Managerial Accounting,BCO7002,Experience Management,4,12,BCO7007,Machine Learning,2.0,12.0,BAO6504,Accounting for Management,1.0,12.0,,,,,,,,,,,,
40618,Rj4vC,Jose,Reyes,22,Male,Philippines,Data-Driven Decision Making and Analytics,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,1.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,
14548,nambN,Jose,Gonzalez,34,Male,Thailand,General Business and Management,BCO7002,Experience Management,4,12,,,,,,,,,,,,,,,,,,,,
67445,9L5ue,Antonio,Gonzalez,32,Male,Indonesia,Information Technology and Systems,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,2.0,12.0,BEO6600,Business Economics,2.0,12.0,WOM1000,Women in STEM,1.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,
91636,nL4jt,Jose,Cruz,35,Male,Malaysia,Information Technology and Systems,BCO7000,Business Analytics,1,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BCO7007,Machine Learning,2.0,12.0,,,,,,,,,,,,
13066,EwVRw,Alberto,Garcia,33,Male,Laos,Data-Driven Decision Making and Analytics,BCO7006,Coding for Business Analytics,1,12,,,,,,,,,,,,,,,,,,,,
65455,lFh5U,Antonio,Reyes,18,Male,Indonesia,Information Technology and Systems,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7003,Analytics Project M anagement,1.0,12.0,,,,,,,,,,,,
98840,bfm5U,Juan,Martinez,28,Male,Cambodia,Information Technology and Systems,BEO6000,Data Analysis for Business,3,12,,,,,,,,,,,,,,,,,,,,
22370,WBkHE,Miguel,Morales,23,Male,Cambodia,Operations and Supply Chain Management,BEO6000,Data Analysis for Business,3,12,,,,,,,,,,,,,,,,,,,,
33100,gv4Cw,Veronica,Reyes,23,Female,Myanmar,Marketing Strategy and Consumer Behavior,BCO7005,Data Security and Governance,2,12,BCO7002,Experience Management,4.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,
13877,OKYqa,Jose,Garcia,34,Male,Vietnam,General Business and Management,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
72344,ELCtr,Carlos,Martinez,24,Male,Cambodia,Financial and Managerial Accounting,BEO6000,Data Analysis for Business,3,12,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,,,,,
60950,gJ48n,Alberto,Gonzalez,25,Male,Thailand,General Business and Management,BCO6008,Predictive Analytics,2,12,BEO6000,Data Analysis for Business,3.0,12.0,BAO6504,Accounting for Management,1.0,12.0,,,,,,,,,,,,
88008,b0c4h,Roberto,Santos,19,Male,Philippines,Digital Media and Content Creation,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,3.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
66351,mBAyh,Sofia,Gonzalez,23,Female,Singapore,Operations and Supply Chain Management,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,1.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,
87434,jspVM,Angelica,Santos,35,Female,Indonesia,General Business and Management,WOM1000,Women in STEM,1,12,BCO7002,Experience Management,4.0,12.0,BCO7005,Data Security and Governance,2.0,12.0,,,,,,,,,,,,
33548,X9Kzo,Luisa,Santos,26,Female,Vietnam,General Business and Management,BEO6000,Data Analysis for Business,3,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BCO7006,Coding for Business Analytics,1.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
94532,B9V1I,Angelica,Santos,27,Female,Laos,General Business and Management,BCO7005,Data Security and Governance,2,12,BAO6504,Accounting for Management,1.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,
36271,ocPwp,Angelica,Cruz,18,Female,Singapore,Marketing Strategy and Consumer Behavior,BCO6008,Predictive Analytics,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
31527,4cvmf,Maria,Flores,21,Female,Indonesia,Marketing Strategy and Consumer Behavior,BCO7002,Experience Management,4,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7006,Coding for Business Analytics,1.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
67120,D2S7z,Alberto,Garcia,18,Male,Vietnam,Marketing Strategy and Consumer Behavior,BEO6600,Business Economics,2,12,BCO7002,Experience Management,4.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
27435,93nqA,Roberto,Santos,31,Male,Cambodia,Information Technology and Systems,WOM1000,Women in STEM,1,12,,,,,,,,,,,,,,,,,,,,
93954,LgifQ,Alicia,Rivera,30,Female,Brunei,Operations and Supply Chain Management,BCO7002,Experience Management,4,12,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,,,,,
20925,MYDiy,Carmen,Gonzalez,30,Female,Indonesia,Leadership and Strategic Management,BCO7005,Data Security and Governance,2,12,BCO7002,Experience Management,4.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,
88725,U33nK,Ricardo,Flores,35,Male,Laos,Leadership and Strategic Management,BCO7003,Analytics Project M anagement,1,12,,,,,,,,,,,,,,,,,,,,
37932,5N2su,Antonio,Morales,33,Male,Myanmar,Digital Media and Content Creation,BEO6000,Data Analysis for Business,3,12,,,,,,,,,,,,,,,,,,,,
35300,kRqY2,Maria,Fernandez,28,Female,Thailand,Data-Driven Decision Making and Analytics,BAO6504,Accounting for Management,1,12,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,,,,,
42233,8bvQl,Rosa,Gonzalez,20,Female,Singapore,Financial and Managerial Accounting,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,
51829,Lb4d9,Carlos,Flores,20,Male,Singapore,Information Technology and Systems,BEO6000,Data Analysis for Business,3,12,BCO7007,Machine Learning,2.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,
56508,uer5Q,Jose,Rivera,20,Male,Laos,Financial and Managerial Accounting,WOM1000,Women in STEM,1,12,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,,,,,
18560,0Kp8r,Sofia,Martinez,23,Female,Indonesia,Operations and Supply Chain Management,BCO7002,Experience Management,4,12,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,,,,,
73612,O2snt,Juan,Reyes,31,Male,Myanmar,Digital Media and Content Creation,BCO7004,Business Data Mining and Warehousing,4,12,,,,,,,,,,,,,,,,,,,,
61353,2FjyC,Jessica,Martinez,33,Female,Cambodia,Data-Driven Decision Making and Analytics,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4.0,12.0,BCO7002,Experience Management,4.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
61205,hGyAJ,Juan,Ramos,26,Male,Philippines,Financial and Managerial Accounting,BCO7002,Experience Management,4,12,BCO7003,Analytics Project M anagement,1.0,12.0,,,,,,,,,,,,,,,,
48290,wKArf,Fernando,Rivera,33,Male,Thailand,Leadership and Strategic Management,BCO7006,Coding for Business Analytics,1,12,,,,,,,,,,,,,,,,,,,,
84386,GoAZm,Miguel,Santos,19,Male,Malaysia,Information Technology and Systems,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,4.0,12.0,BCO6008,Predictive Analytics,2.0,12.0,BCO7002,Experience Management,4.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,
92893,k4G8b,Jose,Reyes,32,Male,Thailand,Operations and Supply Chain Management,BCO7002,Experience Management,4,12,,,,,,,,,,,,,,,,,,,,
21441,DEIy9,Sofia,Garcia,23,Female,Brunei,Marketing Strategy and Consumer Behavior,BCO7003,Analytics Project M anagement,1,12,BCO7002,Experience Management,4.0,12.0,BCO6008,Predictive Analytics,2.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,
46993,VVAe6,Isabela,Torres,31,Female,Cambodia,Information Technology and Systems,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,2.0,12.0,WOM1000,Women in STEM,1.0,12.0,BCO7007,Machine Learning,2.0,12.0,,,,,,,,
93295,Sf1qw,Isabela,Morales,35,Female,Malaysia,Data-Driven Decision Making and Analytics,BCO7004,Business Data Mining and Warehousing,4,12,BCO7000,Business Analytics,1.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,,,,,
84917,n8Dzh,Fernando,Cruz,21,Male,Laos,Leadership and Strategic Management,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,BAO6504,Accounting for Management,1.0,12.0,,,,,,,,,,,,
04653,TI3pk,Antonio,Fernandez,31,Male,Thailand,Operations and Supply Chain Management,BAO6504,Accounting for Management,1,12,,,,,,,,,,,,,,,,,,,,
55352,VfKPq,Juan,Fernandez,25,Male,Singapore,Leadership and Strategic Management,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2.0,12.0,BCO6008,Predictive Analytics,2.0,12.0,,,,,,,,,,,,
04762,KhIIG,Juan,Flores,24,Male,Vietnam,Digital Media and Content Creation,BCO7003,Analytics Project M anagement,1,12,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,,,,,
20922,EoK6v,Jose,Gonzalez,27,Male,Brunei,General Business and Management,BCO7006,Coding for Business Analytics,1,12,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,,,,,
42747,W9p9E,Luisa,Fernandez,18,Female,Vietnam,Leadership and Strategic Management,BCO7005,Data Security and Governance,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
50188,SIiWc,Jessica,Rivera,32,Female,Philippines,Financial and Managerial Accounting,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,,,,,
95765,LSj5D,Juan,Martinez,31,Male,Laos,Data-Driven Decision Making and Analytics,BEO6000,Data Analysis for Business,3,12,,,,,,,,,,,,,,,,,,,,
45643,aTvEt,Rosa,Morales,32,Female,Brunei,Operations and Supply Chain Management,BCO7002,Experience Management,4,12,BCO7000,Business Analytics,1.0,12.0,BEO6600,Business Economics,2.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
55072,pINni,Luisa,Cruz,32,Female,Malaysia,Data-Driven Decision Making and Analytics,BCO7007,Machine Learning,2,12,BAO6504,Accounting for Management,1.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,
55497,Twqpv,Carmen,Santos,30,Female,Philippines,Financial and Managerial Accounting,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,
87642,naLwq,Carlos,Santos,26,Male,Cambodia,Information Technology and Systems,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,3.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,,,,,
42304,ASPgC,Roberto,Morales,34,Male,Indonesia,Operations and Supply Chain Management,BEO6000,Data Analysis for Business,3,12,BAO6504,Accounting for Management,1.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,,,,,,,,,,,,
46947,SH5dB,Juan,Garcia,35,Male,Laos,Data-Driven Decision Making and Analytics,BEO6000,Data Analysis for Business,3,12,BCO7003,Analytics Project M anagement,1.0,12.0,,,,,,,,,,,,,,,,
09445,LrdmF,Angelica,Reyes,29,Female,Singapore,Financial and Managerial Accounting,BCO6008,Predictive Analytics,2,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,
51307,l3Bh7,Roberto,Reyes,31,Male,Indonesia,Operations and Supply Chain Management,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2.0,12.0,BEO6600,Business Economics,2.0,12.0,,,,,,,,,,,,
07230,ZFgKh,Antonio,Morales,22,Male,Philippines,Operations and Supply Chain Management,BCO6008,Predictive Analytics,2,12,BCO7002,Experience Management,4.0,12.0,BCO7003,Analytics Project M anagement,1.0,12.0,,,,,,,,,,,,
86371,EOz55,Carmen,Garcia,27,Female,Malaysia,Digital Media and Content Creation,BCO7002,Experience Management,4,12,BEO6600,Business Economics,2.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,
98345,FjTF1,Sofia,Cruz,18,Female,Myanmar,Marketing Strategy and Consumer Behavior,BAO6504,Accounting for Management,1,12,BCO7007,Machine Learning,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,
70563,f1OH1,Luisa,Fernandez,24,Female,Indonesia,Digital Media and Content Creation,BCO7005,Data Security and Governance,2,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,
38700,47Te7,Carmen,Santos,23,Female,Brunei,Marketing Strategy and Consumer Behavior,BCO6008,Predictive Analytics,2,12,BAO6504,Accounting for Management,1.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,
59041,ZtbUk,Isabela,Rivera,24,Female,Myanmar,Data-Driven Decision Making and Analytics,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,1.0,12.0,WOM1000,Women in STEM,1.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,,,,,,,,
47019,2t2nZ,Alicia,Cruz,31,Female,Cambodia,Operations and Supply Chain Management,BCO7004,Business Data Mining and Warehousing,4,12,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,,,,,
73862,9otnG,Alberto,Morales,19,Male,Laos,Leadership and Strategic Management,BCO7007,Machine Learning,2,12,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,,,,,
39469,0OSLZ,Alberto,Garcia,20,Male,Laos,Digital Media and Content Creation,BCO7004,Business Data Mining and Warehousing,4,12,,,,,,,,,,,,,,,,,,,,
54221,zimN6,Alicia,Reyes,22,Female,Malaysia,Marketing Strategy and Consumer Behavior,BEO6600,Business Economics,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
54846,3gEkS,Angelica,Cruz,18,Female,Myanmar,Financial and Managerial Accounting,BEO6000,Data Analysis for Business,3,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,BEO6600,Business Economics,2.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
57409,SpE3R,Alberto,Torres,23,Male,Thailand,Information Technology and Systems,BCO6008,Predictive Analytics,2,12,WOM1000,Women in STEM,1.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
12869,69wAO,Ismael,Torres,19,Male,Laos,Operations and Supply Chain Management,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
92617,d3MkS,Jessica,Torres,26,Female,Singapore,Leadership and Strategic Management,BCO6008,Predictive Analytics,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
49657,qyepY,Antonio,Rivera,30,Male,Myanmar,Financial and Managerial Accounting,BCO7002,Experience Management,4,12,BCO7006,Coding for Business Analytics,1.0,12.0,BCO7005,Data Security and Governance,2.0,12.0,,,,,,,,,,,,
20904,cFexX,Alberto,Ramos,19,Male,Laos,General Business and Management,BCO7004,Business Data Mining and Warehousing,4,12,,,,,,,,,,,,,,,,,,,,
18041,xwziv,Juan,Torres,20,Male,Philippines,Digital Media and Content Creation,BEO6600,Business Economics,2,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,,,,,,,,,,,,,,,,
89070,4DUps,Carmen,Garcia,28,Female,Malaysia,Leadership and Strategic Management,BEO6000,Data Analysis for Business,3,12,BCO7007,Machine Learning,2.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,
09493,H6qZQ,Veronica,Morales,20,Female,Cambodia,Information Technology and Systems,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
23411,l2Pjg,Jessica,Morales,24,Female,Cambodia,Leadership and Strategic Management,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,2.0,12.0,BCO7007,Machine Learning,2.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,
62963,sfTVh,Jose,Martinez,19,Male,Vietnam,Leadership and Strategic Management,BCO7002,Experience Management,4,12,BCO7005,Data Security and Governance,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
69377,le6gs,Veronica,Reyes,25,Female,Myanmar,General Business and Management,BEO6000,Data Analysis for Business,3,12,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,,,,,
92359,orQWu,Sofia,Martinez,24,Female,Indonesia,Information Technology and Systems,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,1.0,12.0,BCO7003,Analytics Project M anagement,1.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,
18319,2sDoa,Angelica,Gonzalez,20,Female,Vietnam,Financial and Managerial Accounting,BCO7000,Business Analytics,2,12,BCO7006,Coding for Business Analytics,3.0,12.0,BCO7002,Experience Management,4.0,12.0,BCO7005,Data Security and Governance,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,4.0,12.0
36348,CrKZe,Jessica,Cruz,22,Female,Indonesia,Leadership and Strategic Management,BCO7007,Machine Learning,2,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,
26457,XIg4w,Maria,Santos,35,Female,Indonesia,Digital Media and Content Creation,BCO7002,Experience Management,4,12,BCO6008,Predictive Analytics,2.0,12.0,BCO7003,Analytics Project M anagement,1.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
28386,rJe8u,Ricardo,Rivera,30,Male,Myanmar,Digital Media and Content Creation,BEO6000,Data Analysis for Business,3,12,BCO7007,Machine Learning,2.0,12.0,BAO6504,Accounting for Management,1.0,12.0,,,,,,,,,,,,
80455,alp0w,Ricardo,Torres,18,Male,Thailand,General Business and Management,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,3.0,12.0,WOM1000,Women in STEM,1.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,BCO7002,Experience Management,4.0,12.0,,,,
62903,Ahgp7,Veronica,Reyes,23,Female,Cambodia,Financial and Managerial Accounting,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,
83170,2o6zd,Juan,Torres,19,Male,Singapore,Operations and Supply Chain Management,BEO6600,Business Economics,2,12,BCO7002,Experience Management,4.0,12.0,,,,,,,,,,,,,,,,
81392,NSrno,Jessica,Rivera,34,Female,Malaysia,Information Technology and Systems,BCO7002,Experience Management,4,12,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,
46263,k1PNi,Fernando,Gonzalez,22,Male,Singapore,Data-Driven Decision Making and Analytics,BAO6504,Accounting for Management,1,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7005,Data Security and Governance,2.0,12.0,,,,,,,,,,,,
89793,ioW1U,Jose,Cruz,21,Male,Myanmar,Operations and Supply Chain Management,BCO7000,Business Analytics,3,12,BCO7006,Coding for Business Analytics,3.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
46928,8MPgi,Miguel,Reyes,34,Male,Indonesia,General Business and Management,BCO7007,Machine Learning,2,12,BEO6000,Data Analysis for Business,3.0,12.0,BAO6504,Accounting for Management,1.0,12.0,,,,,,,,,,,,
21653,4udJi,Alberto,Gonzalez,35,Male,Myanmar,Financial and Managerial Accounting,BCO7000,Business Analytics,1,12,BCO7006,Coding for Business Analytics,1.0,12.0,BAO6504,Accounting for Management,1.0,12.0,,,,,,,,,,,,
17605,4sbef,Alberto,Morales,22,Male,Malaysia,Information Technology and Systems,BCO6008,Predictive Analytics,2,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,,,,,,,,,,,,,,,,
50975,NPRxg,Fernando,Gonzalez,19,Male,Vietnam,Digital Media and Content Creation,BEO6000,Data Analysis for Business,3,12,BEO6600,Business Economics,2.0,12.0,,,,,,,,,,,,,,,,
29657,THHvn,Carmen,Reyes,23,Female,Philippines,Leadership and Strategic Management,BCO6008,Predictive Analytics,2,12,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,,,,,
90573,vf8P6,Jessica,Rivera,22,Female,Philippines,Digital Media and Content Creation,BCO7004,Business Data Mining and Warehousing,4,12,BCO7006,Coding for Business Analytics,1.0,12.0,BCO6008,Predictive Analytics,2.0,12.0,WOM1000,Women in STEM,1.0,12.0,,,,,,,,
15920,MJvei,Maria,Fernandez,28,Female,Singapore,Information Technology and Systems,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4.0,12.0,BCO7002,Experience Management,4.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
36152,KnIEB,Alberto,Reyes,19,Male,Vietnam,Data-Driven Decision Making and Analytics,BCO7000,Business Analytics,4,12,BCO7006,Coding for Business Analytics,4.0,12.0,WOM1000,Women in STEM,1.0,12.0,BEO6600,Business Economics,2.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,,,,
18180,ssx3k,Isabela,Ramos,18,Female,Cambodia,Data-Driven Decision Making and Analytics,BAO6504,Accounting for Management,1,12,BEO6600,Business Economics,2.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,
70927,uq8eT,Isabela,Fernandez,32,Female,Brunei,Digital Media and Content Creation,BCO7004,Business Data Mining and Warehousing,4,12,WOM1000,Women in STEM,1.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,,,,,,,,,,,,
77698,iKBmg,Isabela,Santos,19,Female,Indonesia,Financial and Managerial Accounting,BEO6000,Data Analysis for Business,3,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,
40085,1JxBb,Sofia,Reyes,35,Female,Myanmar,General Business and Management,BEO6000,Data Analysis for Business,3,12,BAO6504,Accounting for Management,1.0,12.0,WOM1000,Women in STEM,3.0,12.0,,,,,,,,,,,,
16245,oeSyt,Veronica,Garcia,20,Female,Vietnam,Marketing Strategy and Consumer Behavior,BCO7004,Business Data Mining and Warehousing,4,12,BEO6600,Business Economics,2.0,12.0,BEO6000,Data Analysis for Business,3.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
68263,7VDD8,Veronica,Martinez,30,Female,Thailand,Financial and Managerial Accounting,BEO6000,Data Analysis for Business,3,12,BCO6008,Predictive Analytics,2.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,
17672,vsOjs,Luisa,Rivera,27,Female,Vietnam,Leadership and Strategic Management,BCO7007,Machine Learning,2,12,BCO7002,Experience Management,4.0,12.0,WOM1000,Women in STEM,2.0,12.0,,,,,,,,,,,,
50416,QMGSh,Angelica,Torres,23,Female,Laos,Leadership and Strategic Management,BCO7002,Experience Management,4,12,BCO7000,Business Analytics,1.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,
97052,kijtC,Carlos,Martinez,33,Male,Malaysia,General Business and Management,BCO7003,Analytics Project M anagement,1,12,BCO7004,Business Data Mining and Warehousing,4.0,12.0,,,,,,,,,,,,,,,,
59705,EFxgV,Ismael,Gonzalez,34,Male,Philippines,General Business and Management,BCO7003,Analytics Project M anagement,1,12,BEO6600,Business Economics,2.0,12.0,,,,,,,,,,,,,,,,
60316,8KHbm,Antonio,Santos,21,Male,Singapore,Marketing Strategy and Consumer Behavior,BEO6000,Data Analysis for Business,3,12,BCO7003,Analytics Project M anagement,1.0,12.0,BCO7005,Data Security and Governance,2.0,12.0,,,,,,,,,,,,
92806,0xXYX,Rosa,Flores,35,Female,Singapore,Financial and Managerial Accounting,BCO7006,Coding for Business Analytics,1,12,BCO7005,Data Security and Governance,2.0,12.0,BCO7004,Business Data Mining and Warehousing,4.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
27524,zx5hm,Roberto,Reyes,31,Male,Malaysia,Operations and Supply Chain Management,BCO7004,Business Data Mining and Warehousing,4,12,BCO7006,Coding for Business Analytics,1.0,12.0,,,,,,,,,,,,,,,,
50182,XyaIF,Maria,Cruz,22,Female,Philippines,Financial and Managerial Accounting,BCO7004,Business Data Mining and Warehousing,4,12,WOM1000,Women in STEM,4.0,12.0,,,,,,,,,,,,,,,,
49179,gh1q8,Roberto,Martinez,21,Male,Thailand,Information Technology and Systems,BCO6008,Predictive Analytics,2,12,,,,,,,,,,,,,,,,,,,,
01502,3AfSP,Jessica,Flores,29,Female,Laos,Financial and Managerial Accounting,BCO7004,Business Data Mining and Warehousing,4,12,BEO6000,Data Analysis for Business,3.0,12.0,BCO7000,Business Analytics,1.0,12.0,WOM1000,Women in STEM,4.0,12.0,,,,,,,,
77525,2RnR5,Fernando,Martinez,29,Male,Indonesia,Leadership and Strategic Management,BEO6600,Business Economics,2,12,,,,,,,,,,,,,,,,,,,,
